repository,continuous_integration,documentation,unit_test,community,history,license,management
brown-ccv/ccv-website,0,0.12871096229902138,0.0,6,60.125,0,0.0625
OpenZWave/Zwave2Mqtt,0,0.024714162871429027,0.07034659820282413,1,36.25,1,0.0625
beaverbuilder/assistant,1,0.04341822644983124,0.0019878166078871433,2,159.9375,0,0.0625
GoodDollar/GoodServer,1,0.060472143531633625,0.07083042568039079,6,53.0625,1,0.0625
uclaacm/TeachLAFrontend,0,0.019362788241506782,0.11074448339863888,6,36.92,1,0.04
protectwise/troika,1,0.07807800404319314,0.09543040093138323,1,18.613636363636363,1,0.022727272727272728
urbit/bridge,0,0.025824005346189647,0.0,4,82.375,1,0.0625
mdyna/mdyna-app,0,0.014818244964112062,0.0,1,34.2,0,0.028571428571428567
inrupt/generator-solid-react,1,0.02548091933043541,0.049096238397655104,3,72.13333333333334,1,0.06666666666666668
istreamlabs/pebble,0,0.07205869248819319,0.3392857142857143,2,34.2,1,0.06666666666666668
brianlovin/security-checklist,0,0.03768975745943117,0.006986404833836858,3,60.5625,1,0.0625
wirecard/merchant-documentation-gateway,1,0.031978487091661366,0.0,8,309.2,0,0.06666666666666668
fredwu/fredwu.me-v3,0,0.0015188335358444715,0.0,6,10.93548387096774,0,0.03225806451612903
rmuif/web,0,0.01820340324495449,0.0,1,104.375,1,0.0625
WebReflection/lighterhtml,1,0.049017038007863695,0.0,1,18.466666666666665,1,0.06666666666666668
BryanAdamss/vue-awesome-template,0,0.1262802444673904,0.0026884447600689864,1,18.1875,1,0.0625
gnosis/conditional-markets-interface,1,0.015177317042019668,0.0,5,65.8125,0,0.0625
magarcia/magarcia.io,1,0.0013486555589896322,0.0069138906348208675,3,71.25,1,0.0625
bitfinexcom/bfx-reports-framework,0,0.019037572835041188,0.0744954128440367,2,46.125,1,0.0625
sanity-io/sanity-template-gatsby-blog,1,0.0020547305501074065,0.0,4,18.071428571428573,0,0.07142857142857142
geops/react-spatial,0,0.08301851152247827,0.4161820480404551,8,63.058823529411775,1,0.05882352941176471
erykpiast/webpack-stats-explorer,1,1.7210285228774508e-05,0.0,2,110.0625,1,0.0625
citahub/citahub-docs,0,0.0005722198197725972,0.0,13,36.13333333333333,1,0.06666666666666668
edehr/edehr,0,0.0471500857274286,0.0909811320754717,2,44.25,1,0.0625
tfedor/AugmentedSteam,0,0.02979048914198292,0.0,7,63.023529411764706,1,0.011764705882352941
podium-lib/layout,0,0.030087527352297593,0.0,3,17.321428571428573,1,0.03571428571428571
felixbrucker/foxy-proxy,0,0.0042782008006907925,0.0002852253280091272,2,70.6470588235294,1,0.05882352941176471
podium-lib/client,0,0.053427984307864745,0.0,2,19.33333333333333,1,0.030303030303030307
eugelogic/hlcchl-gatsby,0,0.0002147766323024055,0.0,2,15.1875,1,0.0625
TaleLin/lin-ui,1,0.09878850813430252,0.0,8,38.875,1,0.0625
ardov/zerro,0,0.03547597864768683,0.0,1,53.411764705882355,0,0.05882352941176471
podium-lib/podlet,0,0.03311513284559107,0.0,2,14.464285714285715,1,0.03571428571428571
catho/quantum,1,0.007241635039043755,0.1087547580206634,8,80.73076923076924,1,0.038461538461538464
sillvva/rpg-schedule,0,0.027056933785472068,0.0,1,68.625,1,0.0625
ArcBlock/forge-js,1,0.240027876849916,0.08504024290327243,1,72.5,1,0.0625
dhis2/cli,0,0.025520833333333333,0.0,3,21.352941176470583,1,0.05882352941176471
cats-oss/eslint-config-abema,0,0.2858689767190038,0.0,2,19.204545454545453,1,0.022727272727272728
accordproject/markdown-editor,1,0.015088851520247241,0.029950827000447024,4,44.1875,1,0.0625
BootcampersCollective/Coders-Workshop,0,0.06881934920832812,0.0,4,39.833333333333336,1,0.05555555555555555
nervosnetwork/ckb-sdk-js,1,0.03396777272472068,0.8002018163471241,3,61.764705882352935,1,0.05882352941176471
MoeraOrg/moera-client-react,0,0.0038514442916093533,0.0,1,41.8125,1,0.0625
betagouv/pop,0,0.009815354713313898,0.018179366755803242,3,97.52,1,0.04
StraboSpot/StraboSpot-Mobile,0,0.03219484213293817,0.0,2,74.4375,1,0.0625
project-slippi/slippi-desktop-app,1,0.05788822241264401,0.0,3,14.129032258064516,1,0.03225806451612903
stephencweiss/stephencharlesweiss.com,1,0.002774694783573807,0.0,2,80.3125,1,0.0625
jellyfin/jellyfin-web,0,0.01899276037129382,0.0,15,107.49462365591398,1,0.010752688172043013
liferay/liferay-npm-tools,1,0.14982611595445666,0.4189189189189189,2,38.1875,1,0.03125
ryelle/rmb-recipe-block,1,0.002498126405196103,0.0,2,21.777777777777782,0,0.05555555555555555
AdExNetwork/adex-market,1,0.004105265196258786,0.0,3,46.6875,0,0.0625
browniebroke/gatsby-image-gallery,1,0.010174418604651164,0.2703213610586012,2,39.3125,0,0.0625
near/docs,1,0.010333533237994188,0.0,12,44.75,1,0.0625
maxboeck/mxb,0,0.005515140063300109,0.0,1,43.82352941176471,0,0.05882352941176471
kyleshevlin/blog,0,0.002042390959016021,0.013631773813530798,1,28.1875,0,0.0625
kellyselden/boilerplate-update,1,0.004072904999490886,0.6633231574356738,2,24.0,1,0.0625
AnandChowdhary/hello-bar,1,0.21809608016504567,0.0,2,62.529411764705884,1,0.05882352941176471
mike-north/ember-monaco,1,0.06561679790026248,0.0,2,13.8125,1,0.0625
graphfoundation/ongdb-browser,0,0.17224285606003184,0.4152017471626508,3,56.01282051282051,1,0.01282051282051282
desktopofsamuel/portfolio,0,0.0108200109415841,0.0,3,24.0625,1,0.0625
zombieFox/nightTab,0,0.0037230324017623437,0.0,2,43.58823529411765,1,0.05882352941176471
FEMessage/el-form-renderer,1,0.05381274131274131,0.5100334448160535,5,7.448275862068965,1,0.03448275862068965
vulturno/vulturno,0,0.013258897418004187,0.0,2,18.1875,1,0.0625
wubaiqing/zaobao,1,0.0019298809906722414,0.0,2,36.625,1,0.0625
CodeTanzania/emis-api-states,1,0.06793851793226975,0.2953020134228188,2,62.647058823529406,1,0.05882352941176471
sanusart/react-dropdown-select,1,0.00022766726429323544,0.06951340615690169,1,20.125,1,0.0625
MaslowCNC/Maslow-Create,1,0.15870908631956845,0.0005720214973660405,2,110.52941176470587,1,0.05882352941176471
cfug/dart.cn,1,0.036704752355067684,0.0,10,45.43478260869565,1,0.021739130434782608
PlatONnetwork/client-sdk-js,1,0.15000858777365272,0.3111321798214427,8,36.34328358208956,1,0.01492537313432836
edx/frontend-app-publisher,1,0.008085225394726806,0.5219233603537214,9,31.9375,1,0.0625
bcgov/eagle-api,0,0.045138814678663784,0.05070435896219703,9,48.206896551724135,1,0.03448275862068965
F5Networks/f5-declarative-onboarding,0,0.08519960201783937,0.6957720588235294,5,65.15,1,0.05
imvetri/ui-editor,0,0.13553239833894853,0.0,2,67.58823529411765,1,0.05882352941176471
derkonzert/dk3,1,0.02590993214065392,0.3791984732824428,2,22.176470588235293,1,0.05882352941176471
taozhi8833998/node-sql-parser,1,0.004674717569146864,0.722134073780246,3,37.29411764705883,1,0.05882352941176471
ehmicky/unix-permissions,0,0.01677176532734656,0.0,1,75.11764705882355,1,0.05882352941176471
HugoGresse/open-feedback,1,0.004937293327034729,0.015617283950617284,2,40.1764705882353,1,0.05882352941176471
likecoin/likecoin-api-public,0,0.008605536839021532,0.0,1,26.529411764705888,1,0.05882352941176471
dpteam/Yamus,1,0.006461753405518687,0.21818181818181814,2,18.294117647058822,1,0.05882352941176471
hycdes/GFTool,0,0.1595162163788435,0.0,1,34.0625,1,0.0625
ronggang/PT-Plugin-Plus,0,0.09124973526009678,0.0,1,72.82352941176471,1,0.05882352941176471
leerob/leerob.io,0,0.0028892455858748,0.0,1,15.75,1,0.0625
taskcluster/taskcluster,0,0.1546954273468019,0.0011185485733797994,7,235.8142857142857,1,0.014285714285714284
ehmicky/validate-path,0,0.006295679861060858,0.0,1,40.29411764705883,1,0.05882352941176471
iotaledger/documentation,0,0.0004738712649730157,0.0,3,127.29411764705885,1,0.05882352941176471
Skyscanner/backpack-react-native,1,0.1456014456695388,0.28333742130651624,7,96.6896551724138,1,0.017241379310344827
hpi-schul-cloud/nuxt-client,1,0.015017951487200443,0.4904640116916332,7,266.11764705882354,1,0.05882352941176471
gsanta/cemeteryjs,0,0.047735782979984376,0.0,1,48.70588235294117,1,0.05882352941176471
postmanlabs/openapi-to-postman,1,0.04932075285283802,0.14926549921155285,7,28.51851851851852,1,0.037037037037037035
carbon-design-system/carbon-addons-iot-react,1,0.05700800248620931,0.21807887543928156,6,217.35294117647058,1,0.05882352941176471
paypal/paypal-smart-payment-buttons,1,0.011854976544601622,0.31448521877727603,1,29.18604651162791,1,0.02325581395348837
ministryofjustice/offender-categorisation,0,0.005643649841009118,0.4848857531231795,3,63.647058823529406,0,0.05882352941176471
JennerChen/zq-blog,0,0.012709258626580115,0.0,3,8.016949152542374,1,0.01694915254237288
nib-edit/Nib,0,0.038392272429600534,0.0,1,27.6875,1,0.0625
FPGAwars/Collection-Jedi,0,5.097921513674857e-06,0.0,2,24.058823529411764,1,0.05882352941176471
fisker/promisify-file-reader,0,0.13443072702331962,0.37883959044368604,2,48.88235294117647,1,0.05882352941176471
oacore/next,0,0.005317451877060514,0.0,3,36.77777777777778,1,0.05555555555555555
ehmicky/get-sourcemaps,0,0.002926563669774723,0.0,1,38.23529411764706,1,0.05882352941176471
rob-balfre/svelte-select,1,0.0031296023564064803,0.0,3,23.294117647058826,1,0.05882352941176471
zellwk/zellwk.com,0,0.010520120650334731,0.016876122082585283,1,25.058823529411764,0,0.05882352941176471
FundacionParaguaya/stoplight-web,1,0.011568064854032882,0.0,6,119.52941176470587,1,0.05882352941176471
tmptrash/irma,1,0.236986529186762,0.4343181818181818,2,54.352941176470594,1,0.05882352941176471
LincolnSteinLab/gdc-viewer,1,0.13617220402433314,0.14032496307237813,1,16.0,1,0.05882352941176471
cruise-automation/webviz,0,0.08160629921259842,0.17983859810929215,6,17.470588235294116,1,0.05882352941176471
lykmapipo/mongoose-common,1,0.10268404053903553,0.6190225959012087,1,17.0,1,0.05882352941176471
pmotschmann/Evolve,0,0.0037527762885808382,4.588839941262849e-05,1,113.88235294117645,1,0.05882352941176471
unchainedshop/unchained,0,0.0054307235985745685,0.1943344317803912,1,48.41666666666666,1,0.04166666666666666
santiment/app,0,0.0036371513921510494,0.04203900977768802,6,360.5882352941177,0,0.05882352941176471
didi/mpx,1,0.012794243552374629,0.026848061642186373,5,123.23529411764706,1,0.05882352941176471
santiment/san-ui,0,0.007293868921775898,0.030095958127362606,4,39.058823529411775,0,0.05882352941176471
w3c/cg-monitor,0,0.00697292863002461,0.0,2,34.117647058823536,0,0.05882352941176471
SPLA/VARIAMOS-WEB,1,0.31024559662614737,0.0198944936730683,7,24.823529411764714,0,0.05882352941176471
dnp1204/daily-code-challenge,0,0.3540697303843457,0.0,1,45.0,0,0.05263157894736842
sbardian/react-alerts-plus,0,0.038051044083526685,0.179714091218516,2,43.941176470588225,1,0.05882352941176471
AIcrowd/AIcrowd,1,0.154085763591174,0.0,6,84.88235294117645,1,0.0196078431372549
Workiva/ixbrl-viewer,0,0.13448628968028215,0.2885887541345093,2,24.523809523809533,1,0.047619047619047616
dumberjs/dumber,0,0.02886327429481773,0.0,1,19.28,1,0.04
xs9627/feedpop,0,0.006039546620335898,0.0,1,21.82608695652174,1,0.043478260869565216
datacamp/design-system,0,0.03726973138291567,0.006877828054298643,3,76.88235294117645,0,0.05882352941176471
zhangymPerson/learning-notes,0,0.0022586780789348553,0.0,2,41.8235294117647,1,0.05882352941176471
FromDoppler/doppler-webapp,1,0.0725269092772937,0.37312629027914906,6,128.11764705882354,0,0.05882352941176471
aurora-digital/auroradigital.co,0,0.002389169100079639,0.0,5,22.235294117647058,1,0.05882352941176471
cncf/landscapeapp,0,0.007257379622719201,0.021006697787700427,3,57.764705882352935,1,0.05882352941176471
xeokit/xeokit-sdk,0,0.0009010041939342523,0.0,1,68.93333333333334,1,0.06666666666666668
zonkyio/ember-web-app,0,0.014817367332873881,0.5523613963039015,3,24.5,1,0.023809523809523808
rooseveltframework/source-configs,0,0.0208649468892261,0.5317604355716878,2,13.411764705882351,1,0.05882352941176471
OpenZeppelin/openzeppelin-test-helpers,1,0.0163544997715852,0.598663697104677,2,12.117647058823529,1,0.05882352941176471
coderaiser/putout,1,0.0037405399135906283,0.0,1,175.5,1,0.05555555555555555
DDDEastMidlandsLimited/dddem-web,1,0.0002856549288459541,0.013923785594639866,2,14.470588235294118,1,0.05882352941176471
flutterchina/flutter-in-action,0,0.01601115760111576,0.0007704160246533128,24,36.29411764705883,0,0.05882352941176471
moneybutton/bsv,1,0.02953858690116457,0.4921848597499155,7,96.42682926829269,1,0.012195121951219513
makerdao/mcd-cdp-portal,0,0.013030373290053326,0.010468407840623832,7,115.05882352941177,1,0.05882352941176471
OpenChargingCloud/ChargyDesktopApp,0,0.17665457275115726,0.0,2,20.11111111111111,1,0.05555555555555555
SlimIO/CLI,1,0.026396009422197587,0.0,2,23.294117647058826,1,0.05882352941176471
torusresearch/torus-website,0,0.03599865694551036,0.31017259910223177,5,162.36363636363637,1,0.045454545454545456
near/near-contract-helper,1,0.006734006734006735,0.2972972972972973,4,17.941176470588232,1,0.05882352941176471
endpass/endpass-core,0,0.01104096104454245,0.2904401836348906,6,26.777777777777782,0,0.05555555555555555
adobe/helix-logging,0,0.017966202193892673,0.4027272727272727,5,26.3,1,0.05
kartverket/Geonorge.Kartkatalog.React,1,0.029063097514340344,0.2044949692930877,3,40.555555555555564,1,0.05555555555555555
AztecProtocol/AZTEC,0,0.04530885371271122,0.3682788051209104,6,258.0,1,0.06666666666666668
homeday-de/homeday-blocks,1,0.006590631887531295,0.3935763446342085,8,35.72222222222222,1,0.05555555555555555
kellyselden/create-react-app-updater,1,0.06838608831574834,0.07341684064022269,2,17.666666666666668,1,0.05555555555555555
arlodesign/sketchbook,0,0.007058744814666131,0.0,2,31.176470588235286,0,0.05882352941176471
wbbly/time,0,0.023437244981230617,0.0,4,56.0625,1,0.0625
cylc/cylc-ui,0,0.1624322966106427,0.3103716676396186,2,59.22222222222222,1,0.05555555555555555
AdExNetwork/adex-validator,1,0.0325510426505849,0.0,2,66.44444444444444,0,0.05555555555555555
sharetribe/flex-docs,0,0.021480467516057703,0.0,6,59.83333333333334,1,0.05555555555555555
Waiviogit/waivio-api,0,0.05768569463548831,0.08871605589243342,4,67.83333333333333,0,0.05555555555555555
konnectors/engie,1,0.5070242656449553,0.0,2,17.42105263157895,1,0.05263157894736842
apollographql/gatsby-theme-apollo,0,0.0010930141552080099,0.0,1,53.470588235294116,1,0.05882352941176471
bufferapp/ui,1,0.041300213929165684,0.07487067791995644,9,55.22222222222222,1,0.05555555555555555
bigbluebutton/bbb-webrtc-sfu,0,0.05970700480118182,0.0,2,39.47826086956522,1,0.043478260869565216
CultureHQ/charts,0,0.019863013698630142,0.0,3,26.055555555555557,1,0.05555555555555555
MaayanLab/signature-commons-ui,0,0.0102088983090066,0.010888411124211109,2,72.16666666666667,1,0.05555555555555555
CityofToronto/bdit_flashcrow,0,0.03699764819810472,0.0,1,79.16666666666667,1,0.05555555555555555
Differential/willow-creek,1,0.04366654637315049,0.19826162538026945,3,23.08333333333333,1,0.04166666666666666
mind-respect/client,0,0.029853298225216287,0.3483032814424908,1,57.77777777777778,1,0.05555555555555555
715209/nginx-obs-automatic-low-bitrate-switching,0,0.0037112874328129,0.0,2,11.647058823529413,1,0.05882352941176471
ampproject/amp-github-apps,1,0.035225152505590766,0.5998234948029025,3,39.055555555555564,1,0.05555555555555555
andreafalzetti/node-fatturazione-elettronica-aruba,1,0.003732800902816962,0.41791044776119396,2,25.055555555555557,1,0.05555555555555555
sifive/duh,0,0.3022772296647902,0.0016414585531715324,1,17.11111111111111,1,0.05555555555555555
Tradeshift/elements,1,0.008156713018200751,0.0,5,22.38888888888889,1,0.05555555555555555
aimementoring/blueprint,1,0.12944867255119336,0.004029844791126362,4,31.66666666666667,0,0.05555555555555555
iptv-org/iptv,0,0.004226096143687269,0.0,4,313.27777777777777,1,0.05555555555555555
mdn/stumptown-content,1,0.04327841760057842,0.10714285714285714,4,23.222222222222218,1,0.05555555555555555
totaljs/code,0,0.018092714477020832,0.0,2,47.5,1,0.05555555555555555
daostack/migration,1,0.0002887669650591972,0.0,4,15.764705882352944,1,0.05882352941176471
saturn-network/assets,1,0.0,0.0,2,89.16666666666669,0,0.05555555555555555
oxygenhq/oxygen-ide,0,0.05392448691837694,0.022480695924152087,2,49.22222222222222,1,0.05555555555555555
miume/jc-web,0,0.04300758957463082,0.0,5,143.61111111111111,0,0.05555555555555555
ONSdigital/eq-author-app,0,0.012078889159110123,0.4663357627544609,10,93.88888888888887,1,0.05555555555555555
welldone-software/why-did-you-render,0,0.18409653465346532,0.12381450716201192,2,16.166666666666668,1,0.05555555555555555
Blockstream/esplora,1,0.018231349538977367,0.0,2,38.941176470588225,1,0.05882352941176471
gonghaima/leetcode,1,0.01131770412287793,0.0,1,13.388888888888891,0,0.05555555555555555
base-cms/base-cms,1,0.07267197005147404,0.007347143573937351,1,312.8888888888889,1,0.05555555555555555
hodgef/js-library-boilerplate,0,0.030072890751167564,0.0,2,81.72222222222223,1,0.05555555555555555
popcorn-nantes/popcorn-nantes,0,0.0036797613127797116,0.0,12,40.944444444444436,0,0.05555555555555555
datawrapper/api,0,0.019761180051510185,0.0,3,39.833333333333336,0,0.05555555555555555
brillout/wildcard-api,0,0.015412621359223303,0.0,1,41.611111111111114,1,0.05555555555555555
storybookjs/frontpage,0,0.004049797510124494,0.0,5,31.277777777777782,1,0.05555555555555555
poanetwork/posdao-contracts,0,0.06719065386262156,0.8578635014836795,2,25.16666666666667,1,0.05555555555555555
oceanprotocol/docs,1,0.02124133775233504,0.0,2,57.88888888888889,1,0.05555555555555555
ckeditor/ckeditor5-ckfinder,1,0.27361436377829823,0.656891495601173,4,14.823529411764708,1,0.05882352941176471
CyberCRI/learn-ext,0,0.14640598044853365,0.015297047314123088,1,68.3888888888889,1,0.05555555555555555
yyyu200/DFTbook,0,0.07091418283656731,0.0,1,48.14285714285714,1,0.07142857142857142
junkurihara/cascade,0,0.12246192893401014,0.3513238289205703,2,26.16666666666667,1,0.05555555555555555
panva/jose,0,0.008123625702418764,0.0,1,21.222222222222218,1,0.05555555555555555
ovsoinc/nile.chat,1,0.0036490560050769475,0.20822281167108755,3,24.444444444444446,0,0.05555555555555555
mike-north/ember-qunit-snapshots,1,0.060634328358208964,0.0,2,17.444444444444443,1,0.05555555555555555
NYPL/sfr-bookfinder-front-end,1,0.01368319018958094,0.7560225525371604,4,42.055555555555564,0,0.05555555555555555
lino-framework/react,1,0.0866437408593225,0.0218257129201848,2,22.222222222222218,1,0.05555555555555555
ecarlstrom/discordbot,0,0.1331061233712435,0.0,1,44.83333333333334,0,0.05555555555555555
katai5plate/RPGMV-CoreScript-Reference,0,0.0,0.0,2,41.555555555555564,1,0.05555555555555555
MikaelMayer/Editor,0,0.06348463578224926,0.0,2,45.444444444444436,1,0.05555555555555555
harvard-edtech/caccl,0,0.08871822033898305,0.09759650400582666,1,22.33333333333333,0,0.05555555555555555
smeup/ketchup,0,0.03499264997043715,0.0008398869970222189,7,93.0,1,0.05555555555555555
burningmantech/ranger-clubhouse-web,1,0.04424180679262031,0.0,2,52.055555555555564,1,0.05555555555555555
